"","p.name","p.id","p.owner","track.name","track.id","added.at","track.duration","track.popularity","track.dance","track.energy","track.key","track.loudness","track.speechiness","track.acousticness","track.instrumentalness","track.liveness","track.valence","track.tempo"
"200","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs","2016-12-09T22:50:29Z",356832,61,0.715,0.447,10,-10.523,0.166,0.216,0.00107,0.249,0.426,131.99
"201","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Vanilla Sky","2t7oPnEGqCK6T3sNesU6II","2016-12-10T02:05:27Z",321000,46,0.487,0.786,9,-6.023,0.0884,0.0518,3.54e-06,0.534,0.35,139.851
"202","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Lightweight","3dS8rAzJDPF2Eequ6xtiqy","2016-12-10T16:29:08Z",207775,34,0.744,0.625,11,-6.353,0.0287,0.0276,0.0502,0.201,0.719,102.891
"203","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","El Aguafiesta","14CMVglpL5PFp4ynHKHcHI","2016-12-13T01:23:57Z",369573,10,0.766,0.898,9,-9.765,0.0571,0.0585,0.809,0.551,0.848,120.039
"204","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Drive by Fires","7AC8RI4nLMhLdgnpwmafgU","2016-12-13T14:38:03Z",268348,35,0.536,0.319,9,-10.189,0.0631,0.9,8.2e-05,0.104,0.3,180.111
"205","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","All Things You Are","5fIHAoQdqOUruJJHAswxQ5","2016-12-13T23:47:18Z",250293,25,0.252,0.308,4,-12.379,0.0315,0.869,7e-04,0.141,0.542,187.672
"206","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Mind State","12wo5GXCjkuENOBwtcS1td","2016-12-14T20:53:37Z",151130,23,0.481,0.747,7,-11.94,0.504,0.00605,0.0075,0.433,0.414,92.444
"207","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Invest","1eUgL4M7FY274UVIwojVJL","2016-12-19T23:54:56Z",270706,43,0.612,0.673,0,-11.483,0.0423,0.369,0.0782,0.107,0.246,79.009
"208","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Cold Lips","7HQZtgwjtoyT3q9c8BjMHY","2016-12-20T00:44:46Z",217826,36,0.541,0.886,7,-4.655,0.0335,0.00459,0.15,0.291,0.493,112.292
"209","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","In the Darkness","11ufUsNbzOBxs3FIjNBLzC","2016-12-20T12:20:57Z",121013,0,0.361,0.87,9,-6.019,0.0417,0.304,0.0119,0.111,0.452,173.24
"210","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Post-War","099SPQGafjikayzj2B7G15","2016-12-21T00:42:24Z",295360,36,0.612,0.0947,2,-19.335,0.0645,0.919,0.852,0.104,0.353,139.224
"211","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Afterword / Rag","1wBGyOEmIhPm9RDEVTRo0T","2016-12-21T01:08:57Z",212000,23,0.441,0.121,7,-16.062,0.0402,0.772,0.116,0.112,0.0813,81.195
"212","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","All the Debts I Owe","48rmnaJv3rAzxQhxHwtfuT","2016-12-21T04:35:41Z",193048,41,0.483,0.486,0,-11.062,0.0434,0.753,0.00479,0.134,0.451,92.048
"213","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Iffy","5c1wNhfGqcC9UYWHI62FFM","2016-12-21T13:14:59Z",236348,38,0.425,0.294,10,-10.754,0.0498,0.793,8.43e-06,0.367,0.304,186.027
"214","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","See the World","1UTu5hJ9DwzdkVoQAgbxJF","2016-12-21T13:15:03Z",138451,41,0.423,0.532,1,-10.343,0.0296,0.411,0.145,0.083,0.384,133.919
"215","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Giuseppe","62r1BayY2eEAZe2lzRqXMQ","2016-12-22T15:57:28Z",195345,34,0.747,0.411,11,-10.612,0.109,0.519,0.000717,0.117,0.531,72.519
"216","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Pigeon","3KCbn3qhK6oS8iM1kU7gim","2016-12-22T16:17:58Z",173160,46,0.829,0.498,7,-7.861,0.0558,0.603,2.8e-05,0.144,0.853,127.901
"217","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Dancing In The Rain","4J2oHrKiXNXsNq2AgpLVsu","2016-12-22T16:29:55Z",265826,49,0.569,0.74,0,-6.235,0.283,0.251,2.68e-06,0.134,0.709,180.559
"218","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Dead Flowers","7uCoKegmNgFSSlbs8f4XpG","2016-12-22T16:47:34Z",233887,23,0.571,0.819,8,-10.093,0.0417,0.00448,0.929,0.131,0.169,115.041
"219","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Funk FWD - The Russ Liquid Test","7mWsym3n7JSheUWojxXNWJ","2016-12-23T01:49:06Z",295729,26,0.636,0.971,5,-4.986,0.0832,0.0152,0.14,0.0542,0.876,98.019
"220","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","The Bend","1kQDM4PEQsFYRvXmVUyUBV","2016-12-23T02:09:37Z",312146,0,0.541,0.684,9,-8.825,0.0296,0.0722,0.632,0.0988,0.559,128.568
"221","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Primitive","011ov0lzWtRkCD9TRnILOD","2016-12-23T02:19:01Z",256973,0,0.525,0.716,9,-8.826,0.0279,0.212,0.443,0.0641,0.589,132.746
"222","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","How Might I Live","1fcdixonDXZcHkWYpyPy2B","2016-12-23T02:22:38Z",149040,0,0.62,0.542,7,-9.032,0.0275,0.668,0.752,0.114,0.386,107.695
"223","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Old Pine","3CAX47TnPqTujLIQTw8nwI","2016-12-23T02:34:56Z",328506,67,0.413,0.359,5,-10.843,0.0321,0.472,0.116,0.17,0.219,129.664
"224","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Everything","56bOdng7r1xmkX3aIbqal9","2016-12-23T02:49:37Z",285506,47,0.521,0.258,3,-16.264,0.0463,0.73,0.00231,0.0506,0.383,141.95
"225","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Going to California","5mja4T6Dn4PTMpve8NZvdr","2016-12-26T18:19:20Z",321691,43,0.559,0.542,2,-9.537,0.0286,0.152,0.126,0.124,0.332,81.996
"226","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Kaleidoscope Eyes - Audiotree Live Version","3QX0Zr8ymgWvfM1Dj4SCF8","2016-12-26T18:19:32Z",254539,33,0.554,0.598,3,-12.024,0.0317,0.617,0.611,0.196,0.5,86.718
"227","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","What's Around You","0HGp8ZMGsmiE1GDjACyytx","2016-12-26T22:57:27Z",207920,38,0.378,0.26,2,-15.357,0.0724,0.845,0.00108,0.308,0.286,191.722
"228","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Lauren","7vptmeNwSEVkcwDdqk7UQO","2016-12-27T18:26:21Z",218210,48,0.762,0.503,9,-9.397,0.0308,0.777,0.17,0.115,0.555,96.999
"229","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Break Apart","4UmuBF2XzW3EkO0rfrnYNO","2016-12-28T20:43:14Z",274693,67,0.648,0.458,5,-15.169,0.0311,0.864,0.0944,0.366,0.0875,119.96
"230","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Just A Warm Feeling","1gkn75D1KLuDyvtet9UQRo","2016-12-29T02:18:24Z",343213,0,0.716,0.483,0,-10.353,0.0278,0.131,0.78,0.0434,0.59,90.008
"231","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Esperando La Lluvia (Waiting For Rain)","3mACDrp6sBkp19nId6625k","2016-12-29T02:31:34Z",455000,0,0.722,0.489,9,-9.592,0.0684,0.283,0.863,0.0403,0.828,177.988
"232","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","High And Dry","5jafMI8FLibnjkYTZ33m0c","2016-12-29T03:34:29Z",257480,70,0.418,0.383,4,-11.782,0.0257,0.0718,0.0177,0.0896,0.36,87.773
"233","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Kong/Ketto - Live","0PHSbSNolQJPl0NWpiDb3U","2016-12-30T21:19:06Z",488144,44,0.432,0.81,7,-7.737,0.0308,0.23,0.438,0.717,0.278,99.705
"234","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Inside Out - Tycho Remix","28Q5hNuXYYOVNEAorGFOiY","2016-09-01T15:46:12Z",319959,47,0.654,0.804,0,-7.053,0.0326,0.0815,0.53,0.205,0.259,107.009
"235","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","I'm So Confused","0OeZjetwyygdOQs75U7Iqn","2016-09-01T20:26:39Z",239134,39,0.692,0.634,9,-8.19,0.0327,0.0724,0.559,0.169,0.311,104.016
"236","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Follow","2uROM73VxtppgLSE2k27nf","2016-09-01T22:38:28Z",225341,53,0.785,0.367,4,-8.483,0.0363,0.113,0.0633,0.0902,0.465,90.003
"237","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Fool's Gold","5sYU8Dg4VNKfAG62uK7SN8","2016-09-01T23:12:51Z",194013,36,0.427,0.179,4,-14.979,0.031,0.888,0.00502,0.115,0.132,81.793
"238","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Free","1yqiPgdyzawcROgGQLvIYj","2016-09-01T23:30:51Z",298073,39,0.656,0.7,6,-5.595,0.0422,0.0104,0.00163,0.341,0.805,126.038
"239","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","This Man","6hkK87dAKMH7X7oo60WtC4","2016-09-01T23:39:46Z",340952,20,0.414,0.72,11,-6.149,0.0561,0.0215,0.0948,0.337,0.482,135.67
"240","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Lay Me Down","58pDCRNVYEZDcqJpoLoPKr","2016-09-02T00:21:12Z",248849,16,0.599,0.643,4,-7.318,0.0365,0.00124,0.757,0.188,0.483,118.995
"241","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","All Or Nothing","6eAvbCJnRKJmGZOFUqawke","2016-09-02T15:49:37Z",260519,49,0.699,0.515,1,-8.251,0.0956,0.261,0.46,0.0963,0.387,142.95
"242","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","America","6dfhF1BDGmhM69fnCb6wSC","2016-09-05T21:03:56Z",215293,59,0.259,0.241,2,-15.955,0.042,0.554,6.62e-06,0.0849,0.295,178.453
"243","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Rockin' Robin","0QsQJRQKLhsWXeBclhZdDA","2016-09-05T21:04:16Z",150760,16,0.505,0.737,7,-7.411,0.133,0.0793,0,0.279,0.943,172.242
"244","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","By My Side","0JqYQhHDjiOEmwqc67BOvn","2016-09-06T18:43:11Z",248520,22,0.547,0.86,1,-5.635,0.0819,0.0194,0.002,0.0985,0.636,110.836
"245","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Grace","10dS8w8uQSKGVDezQXoUpX","2016-09-07T21:16:09Z",419792,1,0.842,0.421,10,-11.119,0.063,0.0246,0.342,0.105,0.117,116.006
"246","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Tomorrow","47KDDZgFiX1w6RFOuLXsSn","2016-09-09T23:39:00Z",240586,66,0.564,0.354,7,-10.85,0.0334,0.73,3.43e-06,0.208,0.421,98.075
"247","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Ascension (Don't Ever Wonder)","6l4TNbfPtNAOOlGIfceSaO","2016-09-10T22:42:17Z",346133,64,0.753,0.471,0,-10.48,0.0317,0.0805,0.0299,0.131,0.769,96.038
"248","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","The Chat","6EV7G6eKaZbqVb977pjde1","2016-09-12T13:24:54Z",160366,38,0.354,0.574,1,-8.373,0.0435,0.502,0.00633,0.122,0.424,136.714
"249","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","On Point","55Mdgaa4Cp54Pbwg2emKJ2","2016-09-12T18:43:22Z",202079,38,0.755,0.654,7,-8.373,0.2,0.154,0,0.0619,0.624,98.001
"250","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","The Perils","6rg0BxlIWC0fpSFCqDq02e","2016-09-12T18:57:45Z",230316,32,0.813,0.545,5,-12.493,0.339,0.144,0.00308,0.122,0.685,174.003
"251","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Wasting Time","6xANFc4ajkfCOCivvrtD7U","2016-09-12T19:11:35Z",318814,50,0.543,0.453,7,-10.894,0.132,0.472,0.000131,0.111,0.142,81.689
"252","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Smoke It If You Got One","3f6ZivZZIdDLlWvLHXQiRs","2016-09-12T19:57:02Z",298736,44,0.78,0.244,1,-12.322,0.0674,0.606,0.882,0.124,0.0614,89.984
"253","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","88.1","0BTsc6W83oHVuzaaxlXqY8","2016-09-12T20:52:39Z",278256,22,0.602,0.426,3,-9.837,0.0559,0.0042,0.74,0.0929,0.0808,176.059
"254","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","DragonFly (feat. Coyle Girelli)","49iNmEho4raSFPfEh1vSax","2016-09-13T21:06:16Z",203650,32,0.55,0.673,3,-6.49,0.0366,0.447,0.714,0.585,0.59,142.034
"255","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Celebrate","1zlclNkERGFrCxznXOgkD3","2016-09-14T23:21:25Z",226186,57,0.703,0.759,0,-6.554,0.149,0.0484,0.0031,0.664,0.852,94.009
"256","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","All In A Day's Work (feat. brandUn DeShay)","5v4qhopi6FcjKDrmjGmsAs","2016-09-15T23:27:46Z",150797,3,0.774,0.544,0,-8.321,0.26,0.219,0,0.0795,0.458,77.958
"257","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Wings","67ChP2tyLa1NABp3fifvBc","2016-09-15T23:42:14Z",246527,46,0.652,0.828,8,-4.869,0.0955,0.489,0,0.11,0.269,112.521
"258","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Dear Brother","3siesQziecdQ5vwnoDUHZ5","2016-09-16T19:16:53Z",291026,8,0.478,0.828,6,-5.208,0.0619,0.144,0.00819,0.347,0.0813,82.92
"259","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Everyone's Got...","2YT27DEkMs2s3Xf6VUZ5xH","2016-09-18T00:52:13Z",242640,25,0.566,0.504,6,-9.579,0.0338,0.532,0.862,0.0943,0.139,91.021
"260","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Too Long","1L4Z8kNigTmYOg7f7o8wVX","2016-09-18T00:57:58Z",244213,24,0.48,0.527,5,-7.909,0.0443,0.115,3.62e-06,0.13,0.258,74.335
"261","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Cold Stares (feat. Chance The Rapper & Maceo Haymes)","4YFQvzh4KO7Fom7PLsYbEc","2016-09-19T14:31:11Z",172986,51,0.499,0.305,9,-12.496,0.115,0.474,0.0356,0.16,0.215,98.18
"262","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Brokedown","2m5qiGJDdDwfb4g15666S3","2016-09-23T15:19:13Z",367133,42,0.435,0.885,5,-6.569,0.154,0.0592,3.09e-06,0.0629,0.893,95.106
"263","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Jolie","0Ys2zwCiY1wWmcUqv9jfdO","2016-09-23T16:10:25Z",229080,19,0.708,0.575,5,-8.201,0.0358,0.344,2.08e-06,0.363,0.671,94.469
"264","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Crazy Girls","78VX1YygxZMqYPGEwMIxBG","2016-09-23T16:18:27Z",237546,32,0.689,0.63,10,-6.91,0.0749,0.184,0,0.463,0.917,113.682
"265","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Feelin' Fine","4WW8QNmc12drzcxlwgBJhM","2016-09-29T14:54:19Z",264774,3,0.661,0.812,2,-6.124,0.0476,0.0022,0.111,0.525,0.63,98.008
"266","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","What We've Become","6wSU58v1ZIor1wR6hzfm7w","2016-09-29T14:54:26Z",252160,5,0.679,0.912,2,-3.92,0.0376,0.062,0.252,0.168,0.707,119.967
"267","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","If There Ever Comes a Day","5hMv80OlrXCqyyY9CWHvlQ","2016-09-29T15:21:06Z",203651,4,0.608,0.626,6,-6.46,0.0354,0.0229,0.0158,0.103,0.163,78.001
"268","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Dark Days","7LZN7FkxHZk6maiN6NdI2i","2016-10-01T03:35:37Z",180413,69,0.596,0.655,9,-7.102,0.027,0.0916,0.00107,0.128,0.61,114.97
"269","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Love Star","4GpN90uwUMJ9T3ynQHPIFF","2016-10-01T03:37:21Z",309413,8,0.653,0.577,0,-7.121,0.14,0.096,1.34e-05,0.233,0.553,91.029
"270","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","True Blue","0Rk02wkJnsXj6L5UnzWUBX","2016-10-01T03:49:45Z",215275,36,0.782,0.531,7,-6.871,0.0419,0.503,0.00307,0.208,0.409,119.9
"271","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Not Tonight","2ra0O7GmPbbAAhjXUjS7k4","2016-10-01T03:54:36Z",233739,7,0.635,0.745,0,-6.403,0.146,0.0221,0,0.121,0.626,114.864
"272","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","At Last I Am Free","6GUNlF26Xuci16Toifa8uS","2016-10-01T14:21:34Z",321000,28,0.6,0.871,5,-5.449,0.0302,0.00158,0.0612,0.337,0.745,110.004
"273","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Say You Want Me (feat. Cailin Russo)","3360mf35g8vC0UQnYUaE2j","2016-10-04T16:31:50Z",241853,47,0.498,0.478,2,-10.881,0.13,0.324,0,0.104,0.433,147.906
"274","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Stranger / Lover (Mura Masa Remix)","0vmNfuYApGHretlQvRyPrj","2016-10-04T20:01:46Z",261397,47,0.514,0.374,5,-9.442,0.0545,0.0817,0.0236,0.288,0.187,180.004
"275","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Gold Chains","69tN4QhASQ9DomAC2VxxIk","2016-10-06T00:24:20Z",242000,30,0.514,0.633,0,-7.143,0.0336,0.0188,0.283,0.607,0.41,120.029
"276","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","I'll Take You - Jenaux Remix","38fVWDgSEXbjzouDJA9zlm","2016-10-06T12:16:47Z",213857,42,0.723,0.874,9,-2.219,0.031,0.134,0.00348,0.084,0.513,105.006
"277","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Hold On","0h5Ksh0y3czpovebciVeJZ","2016-10-07T05:26:49Z",275000,24,0.685,0.637,9,-7.937,0.0466,0.0559,0.00293,0.42,0.458,96.048
"278","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Murder","649AcCNd2zZnO62nBczowy","2016-10-10T22:51:51Z",275203,43,0.619,0.256,8,-16.575,0.0605,0.0946,0.369,0.0896,0.174,160.109
"279","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Angel","10DlZMvUW3WO76bQTmc7Pm","2016-10-10T23:25:28Z",301788,38,0.512,0.206,7,-20.203,0.0884,0.0159,0.000813,0.0891,0.15,157.968
"280","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Epoch","5EeNRe6Fi29tTrssVzl4dw","2016-10-12T20:27:45Z",345387,62,0.559,0.743,1,-9.447,0.0532,0.0711,0.9,0.152,0.279,119.981
"281","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Source","1Z5GCYgzsBxb9VUUVQRG2E","2016-10-12T20:27:49Z",258510,50,0.689,0.642,4,-11.697,0.045,0.292,0.87,0.173,0.174,136.977
"282","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Soul Food","6XHH4Tg2k8cCGU935P2Ypb","2016-10-12T21:09:28Z",263448,35,0.663,0.787,0,-6.537,0.0659,0.000117,0.659,0.375,0.287,133.34
"283","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Shapeshifter Blues","3pECLqsnl9SjERipkPTSbB","2016-10-12T21:45:28Z",402272,35,0.488,0.816,10,-8.3,0.104,0.438,0.854,0.108,0.429,176.07
"284","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Abacus","5hNaYTLldQ0CQpJ1ynwGwA","2016-10-12T22:00:38Z",175304,32,0.68,0.638,4,-15.528,0.0659,0.27,0.835,0.132,0.148,114.992
"285","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Breathing Light","7kZ2MSIfvzmsmzQkElfe5Q","2016-10-12T22:18:56Z",236864,28,0.566,0.554,2,-11.839,0.0339,0.0966,0.823,0.102,0.0702,110
"286","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Honey","5Z35oI2Mdqjb1IZBWZn3J4","2016-10-12T22:19:06Z",133956,40,0.888,0.926,7,-4.07,0.0399,0.427,2.84e-05,0.155,0.923,119.963
"287","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","III. Follow","16btS4PECrq80ZqbRhiK0a","2016-10-12T22:19:10Z",234647,42,0.701,0.376,8,-8.009,0.0503,0.18,0.0908,0.0643,0.522,201.943
"288","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Youth","1LPGwuFgIzbJoShfDdw7MY","2016-10-14T00:44:37Z",230693,67,0.647,0.729,9,-7.789,0.0304,0.112,0.0036,0.109,0.77,96.015
"289","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Season 2 Episode 3","4vcoNCrTtunmJ9q8srpVly","2016-10-14T00:49:21Z",243509,65,0.737,0.282,5,-7.911,0.107,0.537,3.93e-05,0.233,0.684,148.001
"290","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","The Other Side Of Paradise","0rRjGruFonCGOt0S5zAJNQ","2016-10-14T01:08:55Z",320654,65,0.683,0.342,11,-7.531,0.0613,0.344,7.64e-05,0.0651,0.626,128.029
"291","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Agnes","6prvUr8l3t7x5GY7heQb5w","2016-10-14T01:20:01Z",271672,61,0.552,0.523,1,-8.9,0.0245,0.0142,0.0192,0.113,0.216,164.982
"292","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Adderall","4Xx0J00u90QvnG3rwz4Itp","2016-10-14T17:23:31Z",218025,57,0.681,0.891,6,-4.28,0.0408,0.000672,1.07e-06,0.0631,0.536,100.008
"293","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","1000x - Noah Breakfast Remix","7qFOLmPaMNV4glHFTLlLL0","2016-10-14T17:28:27Z",198800,25,0.787,0.736,6,-5.636,0.0625,0.166,0.101,0.0774,0.564,118.544
"294","September/October 2016","5AeoStoLmNZcvm77c66PPj","mark.rossi.06","Hercules","6T2Yyn7d2vZlA09FIBERy1","2016-10-15T00:48:42Z",186174,26,0.449,0.807,7,-8.981,0.0431,0.287,0.0348,0.137,0.77,101.671
